predicted_direction,predicted_state_at_horizon,horizon_months,voice,hedged,attributed_to,page_id,source,arm,window,window_kind,cycle,newspaper_title,lccn,date,publisher_state,claim_month,target_month,actual_state,hit,confidence,brier,epu
worsen,recession,6,quoted_banker_or_economist,True,Elizabeth Warren,1933779839,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-16,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
improve,expansion,6,politician,False,President Luiz Inacio Lula da Silva of Brazil,1933779859,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-16,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
worsen,recession,6,other,True,,1933779902,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-20,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
stable,expansion,6,quoted_banker_or_economist,True,Anne Saunders,1933779902,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-20,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
improve,expansion,6,other,False,Rebecca Saeger,1933779902,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-20,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
worsen,recession,6,other,True,,1933779902,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-20,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,other,False,Michael Mendenhall,1933779902,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-20,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
improve,expansion,24,reported_survey,False,Joseph E. Stiglitz,1933779945,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-30,,2008-11,2010-11,expansion,True,0.9,0.009999999999999995,221.9536
improve,expansion,24,quoted_banker_or_economist,True,Joseph E. Stiglitz,1933779945,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-30,,2008-11,2010-11,expansion,True,0.7,0.09000000000000002,221.9536
worsen,recession,24,quoted_banker_or_economist,False,Joseph E. Stiglitz,1933779945,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-30,,2008-11,2010-11,expansion,False,0.9,0.81,221.9536
improve,expansion,12,quoted_banker_or_economist,False,Joseph E. Stiglitz,1933779945,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-30,,2008-11,2009-11,expansion,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,True,,1933780372,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-16,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,reported_survey,False,,1933781409,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-16,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,reported_survey,True,General Motors,1933781409,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-16,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,True,,1933781438,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-16,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,False,liberal economists,1933781438,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-16,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,True,,1933781488,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-09,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
improve,expansion,6,other,False,,1933781488,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-09,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
improve,expansion,6,reported_survey,False,,1933782301,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-30,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
improve,expansion,6,government_official,True,Doug J. Marchand,1933782301,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-30,,2008-11,2009-05,recession,False,0.7,0.48999999999999994,221.9536
improve,expansion,6,quoted_banker_or_economist,False,Bert M. Tenenbaum,1933782301,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-30,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Mr. Marks,1933782969,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-21,,2008-09,2009-03,recession,True,0.7,0.09000000000000002,275.0569
worsen,recession,6,quoted_banker_or_economist,False,Mr. Frank,1933782969,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-21,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,quoted_banker_or_economist,False,Mr. Marks,1933782969,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-21,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,quoted_banker_or_economist,False,Ben S. Bernanke,1933785557,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-12,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,12,quoted_banker_or_economist,True,Jeffrey Garten,1933785557,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-12,,2008-10,2009-10,expansion,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,government_official,False,,1933785557,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-12,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
worsen,recession,3,quoted_banker_or_economist,False,,1933785726,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-30,,2008-09,2008-12,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,other,True,,1933785726,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-30,,2008-09,2009-03,recession,True,0.7,0.09000000000000002,275.0569
worsen,recession,12,reported_survey,False,,1933786362,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-12,expansion,False,0.9,0.81,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Stephen A. Walsh,1933786362,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Stephen A. Walsh,1933786362,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,other,False,,1933786439,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-12,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,6,other,True,,1933786439,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-12,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,reported_survey,False,,1933786668,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-30,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,quoted_banker_or_economist,True,Aurelio Maccario,1933786668,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-30,,2008-09,2009-03,recession,True,0.7,0.09000000000000002,275.0569
worsen,recession,6,other,True,Lorraine W. Egan,1933786668,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-30,,2008-09,2009-03,recession,True,0.7,0.09000000000000002,275.0569
worsen,recession,6,other,False,Lorraine W. Egan,1933786668,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-30,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,editorial,True,Ben Stein,1933786681,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,reported_survey,False,,1933786771,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-03,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,government_official,True,Ben S. Bernanke,1933786771,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-03,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,government_official,True,Ben S. Bernanke,1933786771,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-03,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,14,quoted_banker_or_economist,False,James W. Hughes,1933786789,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2010-02,expansion,True,0.9,0.009999999999999995,187.5302
worsen,recession,6,other,True,,1933786789,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Ann Mane Miller,1933786789,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,quoted_banker_or_economist,False,,1933787267,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-05,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,reported_survey,True,Moody's Economy.com,1933787267,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-05,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Mike Kirby,1933787519,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,other,False,,1933787519,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Joel R. Bloomer,1933787519,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-14,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,other,False,,1933788367,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,6,quoted_banker_or_economist,False,Yair Reiner,1933788367,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Tavis McCourt,1933788367,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,6,quoted_banker_or_economist,True,Mr. Reiner,1933788367,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,other,False,,1933788399,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Nicholas Gray,1933788399,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,editorial,False,,1933788519,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,editorial,True,,1933788519,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,reported_survey,True,Merrill Lynch,1933788609,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Dalton Conley,1933788695,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Harvey Brenner,1933788695,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,other,True,,1933788695,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,True,,1933788695,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-19,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Bernard Baumohl,1933789399,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
improve,expansion,6,quoted_banker_or_economist,False,David Axelrod,1933789643,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,False,0.9,0.81,187.5302
worsen,recession,6,editorial,True,,1933789643,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
improve,expansion,6,editorial,False,,1933789643,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,False,0.9,0.81,187.5302
worsen,recession,6,quoted_banker_or_economist,False,Robert J. Shiller,1933790409,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-02,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,reported_survey,False,,1933790418,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,reported_survey,False,,1933790418,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,reported_survey,False,,1933790418,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Howard Lieberman,1933790521,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-02,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Howard Lieberman,1933790521,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-02,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,False,,1933790521,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-02,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,,1933790566,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
worsen,recession,6,other,False,,1933790566,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
stable,recession,6,other,True,,1933790566,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,editorial,False,,1933790675,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,editorial,True,,1933790675,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,editorial,False,,1933790675,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,editorial,True,,1933790675,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,government_official,False,Mr. Spano,1933791972,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,Christina Rohatynskyj,1933791972,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,Karen Cheeks-Lomax,1933791972,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,Ms. Farrell,1933791972,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,True,Kathy Halas,1933791972,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,other,False,James A. Krauskopf,1933791972,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,,1933796070,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
improve,expansion,6,other,True,,1933796070,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-23,,2008-11,2009-05,recession,False,0.7,0.48999999999999994,221.9536
worsen,recession,6,editorial,False,,1933796130,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-07,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
