claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
2403,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1957-08-16,recession,http://www.loc.gov/resource/sn86075189/1957-08-16/ed-1/?sp=2,"\""If they continue the present high interest, hard money, tight credit poli cies, a recession and mass unemploy ment will be inevitable.",yes,general_business,worsen,na,na,vague,assertive,unclear,na
2404,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1957-08-16,recession,http://www.loc.gov/resource/sn86075189/1957-08-16/ed-1/?sp=2,"1 hope that members of the IAM will make"",""height"":""20097"",""width"":""13707""}}",no,other,unclear,na,na,vague,hedged,unclear,na
2405,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-02-07,recession,http://www.loc.gov/resource/sn86075189/1958-02-07/ed-1/?sp=7,Events of the early thirties indicate how accurate was my prediction.,no,other,unclear,na,na,vague,unclear,unclear,na
2406,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1958-02-07,recession,http://www.loc.gov/resource/sn86075189/1958-02-07/ed-1/?sp=7,"Our State and Federal lawmakers would do well to take a lesson from past events and make provision for further cushioning of such a shock else we may require a still \""Newer Deal\"" to prevent our present day econ omy from going \""entirely bust\"".\u2014LE VERNE HAMILTON, Thompson Falls The Future Final Phase If my forecast is wrong, there will be nobody in North America to say so.",yes,general_business,worsen,na,na,vague,hedged,layperson,LE VERNE HAMILTON
2407,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-02-14,recession,http://www.loc.gov/resource/sn87062224/1958-02-14/ed-1/?sp=4,Secretary of Labor Mitchell has said that* WAR AGAINST RECESSION there will be four and a half million unem ployed this month.,yes,employment,worsen,na,up,vague,assertive,official,Mitchell
2408,1957 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1958-02-14,recession,http://www.loc.gov/resource/sn87062224/1958-02-14/ed-1/?sp=4,Imaginative action to curb and shorten the recession is the best way to make sure that those hopes will be disap pointed.,yes,general_business,worsen,na,na,vague,assertive,journalist,na
2409,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-05-24,recession,http://www.loc.gov/resource/sn92063852/1958-05-24/ed-1/?sp=12,"It was SENT .TO RICH ARD BY POPE PIUS XII WHEN WORD REACHED THE VATICAN THE BOY WAS SINKING.** (Those words under International Nows Photo, Detroit Times) DETROIT into the see; end shell not doubt in his heart, but shall believe that those things which he seith shell come to pass; he shell have whatso ever he seith.\"" (Mark 11:23) BE STRONG FOR BRIGHT SIDE There are, however, those among us, who do not wish hard enough, to think on the brighter side of life.",no,other,unclear,na,na,vague,hedged,unclear,na
2410,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-03-15,recession,http://www.loc.gov/resource/sn92063852/1958-03-15/ed-1/?sp=12,"REUTHER'S DEMANDS ARE OUT OF-HAND\u2014FOR HE WELL KNOWS \u2014THAT TO DATE LABOR HAS RECEIVED FULL COMPENSATION FOR PRODUCTIVITY IN ADDITION TO GETTING EVERYTHING THE TRAFFIC WILL BEAR OUT OF AUTOMATION, EVEN BEYOND THE POINT OF PRODUCTIVITY WITH PAY RAISES ENCROACHING AND CUTTING INTO DUALITY OF PRODUCT AS WELL (See MOTOR RECESSION, Page 2) BRITAIN'S \""WAGES OF SIN\"" \""AIRLINER RAMS INTO HILL, 35 DIE\"" \""U.",no,other,unclear,na,na,vague,unclear,unclear,na
2411,1957 Recession,crisis,"the east hartford gazette (east hartford, conn.) 1942-current",connecticut,1958-03-27,recession,http://www.loc.gov/resource/sn85009852/1958-03-27/ed-1/?sp=4,"The committee is perfect ing plans for the raising of food stuffs in this town during the coming season, and is planning to carry out the agricultural survey in accordance with instructions from the Council of Defense.",no,other,unclear,na,na,vague,hedged,unclear,na
2412,1957 Recession,crisis,"the east hartford gazette (east hartford, conn.) 1942-current",connecticut,1958-03-27,recession,http://www.loc.gov/resource/sn85009852/1958-03-27/ed-1/?sp=4,"They don\u2019t want to make this mistake again, are willing EAS^HARTFO?* GAZETTE,-EAST HARTFORD, CONN to gamble that the economy will \\pull out of its slump.",yes,general_business,improve,na,na,vague,hedged,unclear,na
2413,1957 Recession,crisis,"the east hartford gazette (east hartford, conn.) 1942-current",connecticut,1958-03-27,recession,http://www.loc.gov/resource/sn85009852/1958-03-27/ed-1/?sp=4,Annual Sing Is Set Sunday At Burnside The United Protestant Choirs of East Hartford will present their Palm Sunday concert Sun day at 7:30 p.m.,no,other,unclear,na,na,vague,hedged,unclear,na
2414,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn78003992/1958-03-28/ed-1/?sp=1,"920 SOUTH HIGH SHOOT FO 2-1110 \u201cAction Now,\u201d Is Requested By Labor This went recession since the end of World War H gripped the country this week as signs multiplied that the economic outlook would get worse be fore any real recovery sets in.",yes,general_business,worsen,na,na,vague,hedged,journalist,na
2415,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn78003992/1958-03-28/ed-1/?sp=4,"The United Steelworkers executive board adopted a resolution calling for action now \u201cnot next month\"", adding that a \""real depression\u201d exists in tile steel industry.",no,general_business,unclear,na,na,na,na,unclear,na
2416,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-02-07,recession,http://www.loc.gov/resource/sn82007637/1958-02-07/ed-1/?sp=3,"Spe cifically, we will ask for three weeks after 10 years of service and four weeks after 15 years of service.\u201d \u2018Completely Realistic\u2019 Beirne said the bargaining ob jectives were completely realis tic.",no,other,unclear,na,na,vague,unclear,expert,Beirne
2417,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-01-09,recession,http://www.loc.gov/resource/sn95047334/1958-01-09/ed-1/?sp=4,REPORTS FROM WASHINGTON The Recession of 1958 The Next Six Months The Needed 13 Billions Defense to Cost More Washington The recession which is now underway and which has been felt by some segments of the economy al ready will continue its course until the summer.,yes,general_business,worsen,na,na,6,assertive,journalist,na
2418,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-01-09,recession,http://www.loc.gov/resource/sn95047334/1958-01-09/ed-1/?sp=4,"The Internal Revenue Service will feel the recession heavily in April, and also in the current month, as tax payments are made.",yes,general_business,worsen,na,na,vague,assertive,journalist,na
2419,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-01-09,recession,http://www.loc.gov/resource/sn95047334/1958-01-09/ed-1/?sp=4,"Moreover, business profits have not been what some expected and this will cut down on gov ernment revenue.",yes,general_business,worsen,na,na,vague,assertive,journalist,na
2420,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-01-09,recession,http://www.loc.gov/resource/sn95047334/1958-01-09/ed-1/?sp=4,"As the reces sion continues more and more business men will cut inven tories, as they always do in a recessionary period.",yes,general_business,worsen,na,na,vague,assertive,journalist,na
2421,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-01-09,recession,http://www.loc.gov/resource/sn95047334/1958-01-09/ed-1/?sp=4,The test will come in the first and second quarters of this year.,no,other,unclear,na,na,vague,unclear,unclear,na
2422,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-02-21,recession,http://www.loc.gov/resource/sn82007637/1958-02-21/ed-1/?sp=6,Are you con- cerned that they will beat us in the air with it?\u201d Wilson\u2014\u201cI wouldn\u2019t care if they did.\u201d Reporter\u2014\u201cYou really would not?,no,other,unclear,na,na,vague,unclear,unclear,na
2423,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-03-27,recession,http://www.loc.gov/resource/sn95047334/1958-03-27/ed-1/?sp=4,"But, more than this, the Vice-President's announcement was a tip-off that the Administration may have been opti mistic in predicting an upturn as early as March.",yes,general_business,improve,na,na,vague,hedged,official,na
2424,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-03-27,recession,http://www.loc.gov/resource/sn95047334/1958-03-27/ed-1/?sp=4,"It may be even a hint to President Eisenhower himself that the Ad ministration must make its anti-recession moves ahead of time, and not follow events, so to speak, with corrections after the event.",no,other,unclear,na,na,vague,hedged,unclear,na
2425,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-03-27,recession,http://www.loc.gov/resource/sn95047334/1958-03-27/ed-1/?sp=4,"Housing Bill Passed \u2014Liberal ization of the National Housing Act and the Servicemen\u2019s Re adjustment Act, when the House concurs, will be accomplished by a bill passed by the Senate at a night session last Wednesday.",no,other,unclear,na,na,vague,hedged,unclear,na
2426,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-03-27,recession,http://www.loc.gov/resource/sn95047334/1958-03-27/ed-1/?sp=4,"Officials here expect no pos itive anti-recession aid from abroad in the form of increased foreign buying here, but some expect that the downward trend will soon halt.",yes,general_business,improve,na,na,vague,hedged,official,na
2427,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-03-27,recession,http://www.loc.gov/resource/sn95047334/1958-03-27/ed-1/?sp=4,will not permit a reduction in these reserve forces unless a conclu sive showing is made that it will produce a stronger retaliative firing power in the event of an attack.,no,other,unclear,na,na,vague,hedged,unclear,na
2428,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-03-27,recession,http://www.loc.gov/resource/sn95047334/1958-03-27/ed-1/?sp=4,Sentiment Snowballs Interest Going Down Car Cuts Coming?,no,other,unclear,na,na,vague,hedged,unclear,na
2429,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-28,business outlook,http://www.loc.gov/resource/sn83045462/1958-01-28/ed-1/?sp=27,in Kg p IB\u2014\u2014 \u2014j t\u00bb i SURVEY BUSINESS OUTLOOK\u2014Ab sorbed in the annual Business Outlook Conference of the Washington Board of Trade at the Willard Hofei are (left to right) L.,no,other,unclear,na,na,vague,hedged,unclear,na
2430,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-28,business outlook,http://www.loc.gov/resource/sn83045462/1958-01-28/ed-1/?sp=27,"Addressing the Board of Trade's sixth annual business outlook conference at the Willard Hotel, he said: \""The importance of the re- i newal process to community economy has normally been i related to \""the increased tax that will accrue.",no,other,unclear,na,na,vague,unclear,expert,na
2431,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-28,business outlook,http://www.loc.gov/resource/sn83045462/1958-01-28/ed-1/?sp=27,"He said the District will be able to keep pace with the Federal interstate program for ,the next five years But in 1964.",yes,general_business,improve,na,na,72,assertive,expert,na
2432,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-28,business outlook,http://www.loc.gov/resource/sn83045462/1958-01-28/ed-1/?sp=27,"The shortage is indicated in a recent estimate of road costs through 1971 made by the Highway Department, he told the Washington Board of Trade's business outlook con ference at the Willard Hotel.",no,other,unclear,na,na,vague,unclear,official,na
2433,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-28,business outlook,http://www.loc.gov/resource/sn83045462/1958-01-28/ed-1/?sp=27,Robertson said estimates indicate \u201cthe total cost of com pleting programmed improve ments on the various Federal highway systems through 1971 will amount to nearly $550 mil lion.,no,other,unclear,na,na,vague,hedged,expert,Robertson
2434,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-28,business outlook,http://www.loc.gov/resource/sn83045462/1958-01-28/ed-1/?sp=27,The coats on the inter state system alone will amount to more than $350 million \u201cSuiting July 1.,no,other,unclear,na,na,vague,unclear,unclear,na
