claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,topic,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,direction,is_prediction,months,predicted_label,realized_label,basis,hit,brier
1176,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-08/ed-1/?sp=25,"BUSINESS Outlook for tke Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men By Richard Hattan That Washington has ceased to be a \""seasonal rity\u2019\u2019 so far aa its business life is concerned is the opinion expressed today by W.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1178,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-28,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-28/ed-1/?sp=25,"Cotton Exchange Chicago Board of Trade EE New York Stock Exchange Boston, Philadelphia and Washington Stock Exchanges zzz STOCK AND BOND QUOTATIONS SS With News and Comments Constantly Posted in Both tzx Main Floor and Tenth Floor Trading Rooms limiiiiiiiiiiiiiiiiiim BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men By Richard Hatton \u2022i S M COPYRIGHT HARRIS A fWIMO JOHN B.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1183,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,The Civic Improvement Club will meet Friday afternoon at 4:30 o\u2019clock in Miss Ruth Allen\u2019s school room.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1185,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"Business Outlook Not So Favorable Mills Running Short Time But Better Than Last Year, Fed.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1187,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"and in agriculture, in which, it was stated, expected improvements did not materialize, textile mills have begun to accumulate more stock than they think desirable and cur- 0 tailment of operations is being wide ly advocated; while dry weather in April and un\u201eeasonly cool weather in May regarded c,.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1188,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-08/ed-1/?sp=18,BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men \u2014-By Richard Hatton No.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1189,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-08/ed-1/?sp=18,Schiavone was especially emphatic in statfhg his opinion re garding the business outlook in Washington for this fall and win ter.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1190,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,BUSINESS Outlook for the Fall and Winter Months in Washington A Daily interview With Prominent Bankers and Business Men By Rich Ard Hatten\u2014 I No.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1192,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,\u201cThe outlook for fall trade in Washington is fine.\u201d declared Mr.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1193,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-15,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-15/ed-1/?sp=29,BUSINESS Outlook for the Fall and Winter Months in Wanton 1 A Daily Interview With Pronunent Bankers and Business Men iI gy Richard Hatton\u2014\u2014\u2014 I liiifll I BP V 1 kJ lS Hijk afl oomsQMT BY sum a \u00abSMS THOMAS P.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1196,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-26,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-26/ed-1/?sp=18,"Speaking today of the business outlook for the fall and winter in Washington, Mr.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1199,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-03,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-03/ed-1/?sp=20,gMN$MH\u00abIIIHIillllllllllHIIIHIIIIIHII||i I tattaMtil Trvit Cmmrv Capital Owe Million Dollar* I IM A N Mraato waaaaaaota t Itiliifiittii\u00bb BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men I Richard Hatton Ogg ABI A.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1208,1925 Calm (control),control,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1926-03-14,business outlook,http://www.loc.gov/resource/sn92053739/1926-03-14/ed-1/?sp=4,"The addition of 43,000 men to the payrolls of Illinois industrial plants during the past week should be taken to mean that the business outlook for spring is unusually bright.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1211,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1925-06-09,business outlook,http://www.loc.gov/resource/sn83045462/1925-06-09/ed-1/?sp=23,"{""/service/ndnp/dlc/batch_dlc_ellington_ver02/data/sn83045462/00280657591/1925060901/0506.xml"":{""full_text"":""BUSINESS OUTLOOK APPEARS BRIGHT Utility Concerns Making New Records \u2014Oil Indus try Extra Prosperous.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1218,1925 Calm (control),control,"the bozeman courier (bozeman, mont.) 1919-1954",montana,1925-07-15,return of prosperity,http://www.loc.gov/resource/sn86075113/1925-07-15/ed-1/?sp=12,j SHOW INCREASE l Returns to State Board of Equalization Indicate Return of Prosperity Helena.\u2014Indications that county assessments this year will reflect a decided return of prosperity to Mon tana are seen by the Montana Board of Equalization in the returns so far received.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1220,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-12-11,return of prosperity,http://www.loc.gov/resource/sn85060004/1925-12-11/ed-1/?sp=1,"Shipments into Mexico at present exceed those coming out, indi cating, it is said, not only that the Mexican people are regaining their purchasing power through a return of prosperity, but also that business men lof this country are once more begin ning to develop Mexican markets.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1221,1925 Calm (control),control,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1926-01-28,return of prosperity,http://www.loc.gov/resource/sn84020645/1926-01-28/ed-1/?sp=3,"{""/service/ndnp/au/batch_au_ikenberry_ver01/data/sn84020645/00517018119/1926012801/0421.xml"":{""full_text"":""Roads In Hands of Receiver See Bright Ray In Return of Prosperity ONLY FIVE PLACED Increased Traffic i4 Expected to Result in Routing of Heavier Volume of Freight Over Lines WASHINGTON, D.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1226,1925 Calm (control),control,"putnam patriot (putnam, conn.) 1872-1962",connecticut,1926-01-15,return of prosperity,http://www.loc.gov/resource/sn84022396/1926-01-15/ed-1/?sp=1,"It seems self evident that if Putnam is to secure the necessary new indus tries to bring a return of prosperity something must be done to reduce the tax rate, and the logical way to reduce the rate under existing conditions, and a way that will not increase the burden of honest taxpayers, is to in crease the grand list by imposing a one hundred per cent valuation and equalizing ull property in the town on a hundred per cent basis.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1227,1925 Calm (control),control,"belt valley times (armington, mont.) 1894-1977",montana,1925-07-23,return of prosperity,http://www.loc.gov/resource/sn83025296/1925-07-23/ed-1/?sp=6,"Ham mond, of Helena, asserted hi* belief that the country was entering Into a cure and certain\"" return of prosperity and predicted a prosperous future.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1228,1925 Calm (control),control,"the ronan pioneer (ronan, mont.) 1910-1970",montana,1925-07-17,return of prosperity,http://www.loc.gov/resource/sn86075298/1925-07-17/ed-1/?sp=1,Ham mond asserted his belief that the country was entering into it \u201csure and certain\u201d return of prosperity and predicted a prosperous future.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1236,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-05-18,recession,http://www.loc.gov/resource/sn82007637/1956-05-18/ed-1/?sp=4,And that explains why there are so many scores of thousands of auto workers already laid off It also indicates that these laid off workers\u2014and there will be more lay offs during the coming weeks and months are facing months of unemployment; that in all probability they won't be called back to work before the 1957 model run begins somewhere around September.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1245,1955 Calm (control),control,"the people's voice (helena, mont.) 1939-1969",montana,1955-09-09,recession,http://www.loc.gov/resource/sn86075189/1955-09-09/ed-1/?sp=2,"Theoretically, however, the ex perience rating provisions are based on the notion that Unemployment Insurance is designed to compensate workers for the \""normal\"" unemploy ment that occurs\u2014as distinguished from the recession or depression type of unemployment\u2014and that with a tax incentive employers Can and will take steps to reduce the amount of this normal regularly-recur ring\"" unemployment.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1247,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-01-06,recession,http://www.loc.gov/resource/sn82007637/1956-01-06/ed-1/?sp=6,"This has been a sensible move, since the boom showed signs of coming through the roof.\u201d It adds, \""Experience has shown that easing oft on the banking brakes is not enough to reverse the process, once a recession sets in.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
1249,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1955-11-11,recession,http://www.loc.gov/resource/sn82007637/1955-11-11/ed-1/?sp=1,Defeat of the CIO bill means the unemployed will have to get along on a maximum benefit of $33 a week plus an additional $3 a week for each child up to two; benefits will be paid for 26 weeks and the harsh disqualifi cation features which have made the Ohio law one of the tough est in the nation will remain.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1255,1955 Calm (control),control,"trainman news (indianapolis, ind.) 1947-1968",ohio; indiana,1955-10-03,recession,http://www.loc.gov/resource/56022775/1955-10-03/ed-1/?sp=4,Commented the outlook: \u201cCollective bargaining and trade union strength gen erally prevented widespread wage cuts and produced sub stantial wage gains in several industries during the period of economic decline.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
1256,1955 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1956-01-31,business outlook,http://www.loc.gov/resource/sn83045462/1956-01-31/ed-1/?sp=30,"t All were turned over to the 1 Receiving Home for Children, r hbhh Mil EiaLjiBMHHH WKm -Ww I I I Eg |f-l iIM I m iHSiypglmipfjg 111 Hgjj WjjtS HEAR BRIGHT BUSINESS FORECAST\u2014The Wash ington Board of Trade\u2019s annual Business Outlook Conference today listens to predictions of continued |P|a..",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
