claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
3445,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1937-12-02,business recession,http://www.loc.gov/resource/sn84026749/1937-12-02/ed-1/?sp=16,"over Station WOL MAINE DEVELOPMENT COMMISSION PRODUCTS DIVISION AUGUSTA, {MAINS Wh hm MMbM DECLINE IN AUTO SALES TO FORCE GM HOURS CUT Company Will Avoid Layoffs If Possible FLINT, Mich., Dee.",yes,employment,worsen,na,up,vague,hedged,expert,na,12,default_12,up,,no UNRATE before 1948,,
3448,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1937-12-02,business recession,http://www.loc.gov/resource/sn84026749/1937-12-02/ed-1/?sp=16,"\u201cWe will be unable to main tain a 40-hour work week sched ule for the next few months,\u201d he said.",yes,employment,worsen,na,up,vague,assertive,expert,na,6,inferred_short,up,,no UNRATE before 1948,,
3449,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1937-12-02,business recession,http://www.loc.gov/resource/sn84026749/1937-12-02/ed-1/?sp=16,"\u201cThere will also be further layoffs.\u201d Many automobile companies al ready have been forced to cut pro duction work to a four-day week, including some GM plants.",yes,employment,worsen,na,up,vague,assertive,unclear,na,12,default_12,up,,no UNRATE before 1948,,
3450,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1937-12-02,business recession,http://www.loc.gov/resource/sn84026749/1937-12-02/ed-1/?sp=16,"Wilson denied that labor troubles in the plants will force the further production cut, but said \u201clabor troubles during the past year in various industries and the public\u2019s loss of confidence is largely re sponsible for the present business recession.\u201d He pointed out that the business I recession slashed GM retail sales after the corporation had spent millions to expand facilities to meet the increased demand that was anticipated throughout the in dustry for the 1938 model year.",yes,general_business,improve,na,na,vague,hedged,expert,Wilson,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
3451,1937 Recession,crisis,"springfield weekly republican (springfield, mass.) 1851-1946",massachusetts,1937-12-16,business recession,http://www.loc.gov/resource/sn83020847/1937-12-16/ed-1/?sp=13,"The automobile outlook Is not now considered hopeful, and it is feared that production of new cars and trucks in the first quarter of 1938 will be the lowest since 1934.",yes,general_business,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
3454,1937 Recession,crisis,"imperial valley press (el centro, calif.) 1907-current",california,1938-01-04,business recession,http://www.loc.gov/resource/sn92070146/1938-01-04/ed-1/?sp=1,"The projects will provide a 100.000,000 man-hour \u201cshot in the* arm\u201d for industry and will have a construction cost of $146,917,808.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
3457,1937 Recession,crisis,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1937-11-24,business recession,http://www.loc.gov/resource/sn82016181/1937-11-24/ed-1/?sp=13,"Lewis, whose shrewdness already has been amply demonstrated, is trimming sail in order to carry his organization thru the difficult period which he sees ahead.",yes,general_business,worsen,na,na,vague,assertive,expert,Lewis,12,default_12,worsen,improve,INDPRO,0.0,0.81
3458,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-11-15,business recession,http://www.loc.gov/resource/sn83045462/1937-11-15/ed-1/?sp=3,"\u201cI hope and believe the Supreme Court will not again deny to the farm ers the protection which it now ac cords to others.\u201d The picture of agriculture painted by the President was one of hopeless ness unless there should be real crop control exercised Cotton, potato and corn crops so large as to threaten all the producers are being harvested, he said.",yes,general_business,worsen,na,na,vague,assertive,official,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
3460,1937 Recession,crisis,"springfield weekly republican (springfield, mass.) 1851-1946",massachusetts,1937-12-30,business recession,http://www.loc.gov/resource/sn83020847/1937-12-30/ed-1/?sp=7,Nunn says he expects the current business recession to prove his nn nual-income-for-labor plan is good economics.,yes,general_business,worsen,na,na,vague,hedged,expert,Nunn,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
3462,1937 Recession,crisis,"the skyland post (west jefferson, n.c.) 193?-1988",north carolina,1937-12-09,business recession,http://www.loc.gov/resource/sn92073203/1937-12-09/ed-2/?sp=5,"Upturn In Business In \u20193B Is Predicted By Leading Bankers Roger Babson Also Thinks Pre sent Recession \u201cBlessing In Disguise.\u201d The current slump in business throughout the nation will not re sult in another depression the up turn will come in 1938, leading bankers in the country and Roger W.",yes,general_business,improve,na,na,12,assertive,expert,Roger Babson,12,stated,improve,improve,INDPRO,1.0,0.009999999999999995
3463,1937 Recession,crisis,"the skyland post (west jefferson, n.c.) 193?-1988",north carolina,1937-12-09,business recession,http://www.loc.gov/resource/sn92073203/1937-12-09/ed-2/?sp=5,"The concensus of opinion among 125 bank presidents and executives of the most important banks in 44 states having a \u25a0total deposits of twelve billion dollars, is that the present business recession will run its course for four more months or more, bhit the upturn will then come.",yes,general_business,improve,na,na,6,hedged,expert,na,6,stated,improve,worsen,INDPRO,0.0,0.48999999999999994
3465,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1938-01-11,business recession,http://www.loc.gov/resource/sn84026749/1938-01-11/ed-1/?sp=1,"Farm Outlook Dark, Wallace Tells Senate Committee Advised Relief Needs to Be Larger By ROBERT A.",yes,general_business,worsen,na,na,vague,assertive,official,Wallace,12,default_12,worsen,improve,INDPRO,0.0,0.81
3466,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1938-01-11,business recession,http://www.loc.gov/resource/sn84026749/1938-01-11/ed-1/?sp=1,"McGILL (1.N.5.) Recommending addi tional funds for relief, Secretary of Agriculture Wallace today painted a drab outlook for the farmer before the Senate Com mittee investigating the business recession.",yes,general_business,worsen,na,na,vague,assertive,official,Wallace,12,default_12,worsen,improve,INDPRO,0.0,0.81
3472,1937 Recession,crisis,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1937-12-04,business recession,http://www.loc.gov/resource/sn85042243/1937-12-04/ed-1/?sp=4,"KENT current year steadily rises high above the finally revised official estimate and will be more than (1,000,000,000 by next July.",yes,general_business,improve,na,na,6,assertive,unclear,na,6,stated,improve,worsen,INDPRO,0.0,0.81
3486,1937 Recession,crisis,"putnam patriot (putnam, conn.) 1872-1962",connecticut,1937-12-30,business recession,http://www.loc.gov/resource/sn84022396/1937-12-30/ed-1/?sp=4,This is a favorable symptom that business and government may yet find neutral ground on which the country\u2019s prosperity may forge ahead.,yes,general_business,improve,na,na,vague,hedged,journalist,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
3490,1937 Recession,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1937-12-02,business recession,http://www.loc.gov/resource/sn82014085/1937-12-02/ed-1/?sp=6,"This week and next Christmas club checks will be mailed out, which will mean Increased business.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
3491,1937 Recession,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1937-12-06,business recession,http://www.loc.gov/resource/sn82014085/1937-12-06/ed-1/?sp=10,"Keep Relief Drive The administration Is committed to keeping relief payments for the current fiscal year ending June 30 within the 81,500,000,000 appropriated but It Is also on record as saying that none of the unemployed shall starve.",yes,employment,improve,na,no_change,vague,assertive,official,na,12,default_12,down,,no UNRATE before 1948,,
3494,1937 Recession,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1938-01-04,business recession,http://www.loc.gov/resource/sn82014085/1938-01-04/ed-1/?sp=9,"\u201cThe gas industry has awakened and by its spontaneous and wide spread support of such national projects as the Mystery Chef broad casts, the three-year national ad vertising campaign, the national Home Planning program, and the $1,000,000 \u2018Gas Industries\u2019 exhibit at the coming New York world's fair.\u2014 gives conclusive evidence that a new era in gas development is dawning.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
3495,1937 Recession,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1938-01-04,business recession,http://www.loc.gov/resource/sn82014085/1938-01-04/ed-1/?sp=9,"Unless the current business recession exceeds present predictions, more gas and more gas appliances should be sold in Connecticut during 1938 than in any previous year.\u201d JIMMY FIDDLER IS FACING SUIT Constance Bennett De= mands $20,000 as Dam= ages for Alleged Libel Holyywood, Jan.",yes,general_business,improve,na,na,12,hedged,unclear,na,12,stated,improve,improve,INDPRO,1.0,0.09000000000000002
3496,1937 Recession,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1938-01-11,business recession,http://www.loc.gov/resource/sn82014085/1938-01-11/ed-1/?sp=4,"WPA economists have estimated that more than 2,000,000 persons have been thrown out of work by the current business recession, and that an additional million will be added to the jobless army by Feb.",yes,employment,worsen,na,up,vague,assertive,expert,na,12,default_12,up,,no UNRATE before 1948,,
3499,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1938-01-01,business recession,http://www.loc.gov/resource/sn84026749/1938-01-01/ed-1/?sp=2,"Q 11,000,000 Workers Expected to Be Affected; $400,000,000 Fund Accumulated By FREDERICK N.",yes,employment,worsen,na,up,vague,hedged,expert,Frederick N.,12,default_12,up,,no UNRATE before 1948,,
3500,1937 Recession,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1938-01-01,business recession,http://www.loc.gov/resource/sn84026749/1938-01-01/ed-1/?sp=2,Government officials do not ex pect a reneral decrease in the strain on the relief burden as a result of unemployment compen sation this year but they do ex pect th.'.t eventually it will become a medium for eliminating oe re ducing the hazards that make for economic instability.,yes,general_business,improve,na,na,vague,hedged,official,na,24,inferred_long,improve,improve,INDPRO,1.0,0.09000000000000002
3506,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-10-16,business recession,http://www.loc.gov/resource/sn83045462/1937-10-16/ed-1/?sp=9,"He did refer to \u201cbalanced abundance without waste.\"" The Farmer-Laborlte plat form of 1936 mentioned \u201ca system of planned plenty\"" and was captioned, \""For an economic order of abundance.\"" (Copyright, 1937.) Stocks and Politics Leaders of Administration Will Seek to Avert Business Recession With Elections in the Offing.",yes,general_business,improve,na,na,vague,hedged,official,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
3509,1937 Recession,crisis,"the waterbury democrat (waterbury, conn.) 1917-1946",connecticut,1937-11-27,business recession,http://www.loc.gov/resource/sn82014085/1937-11-27/ed-1/?sp=7,"I i SSmfSEEmP Cafe de Ma&sion Isass \u201cMadam, could I suggest that, you to I your ii\u00bbl> cukes inside Y\u201d FEDERATION OF LABOR PROGRAM Will Help Halt Business Recession Plan Like That ol President By C.",yes,general_business,improve,na,na,vague,hedged,official,C.,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
3511,1937 Recession,crisis,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1937-11-27,business recession,http://www.loc.gov/resource/sn85042243/1937-11-27/ed-1/?sp=6,Members of congress returned to the capital realizing that the Santa Claus game has played out that national insolvency threatens that unless the tax mistakes are corrected and confi dence restored there is a bitter time ahead.,yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
