claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
1198,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-04-21,business outlook,http://www.loc.gov/resource/sn84026749/1926-04-21/ed-1/?sp=20,In commenting on the condition of the Nash and Ajax companies and the business outlook.,no,,,,,,,,
1199,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-03,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-03/ed-1/?sp=20,gMN$MH\u00abIIIHIillllllllllHIIIHIIIIIHII||i I tattaMtil Trvit Cmmrv Capital Owe Million Dollar* I IM A N Mraato waaaaaaota t Itiliifiittii\u00bb BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men I Richard Hatton Ogg ABI A.,no,,,,,,,,
1200,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-03,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-03/ed-1/?sp=20,"WALLER \""After an extended business trip to England and the Continent, I am more than ever convinced of the solid foundation of the present economic structure in the United' States and the general business outlook here,\u201d said Vice President A.",yes,general_business,improve,na,na,vague,assertive,expert,Vice President A
1201,1925 Calm (control),control,"the bozeman courier (bozeman, mont.) 1919-1954",montana,1926-02-19,business outlook,http://www.loc.gov/resource/sn86075113/1926-02-19/ed-1/?sp=16,"In recent weeks interest has natur ally centered on the results of the re tail holiday trade, which appears to have been fully up to expectations, There was every reasen for anticipat ing a huge volume of Christmas buy ing.",no,,,,,,,,
1202,1925 Calm (control),control,"the bozeman courier (bozeman, mont.) 1919-1954",montana,1926-02-19,business outlook,http://www.loc.gov/resource/sn86075113/1926-02-19/ed-1/?sp=16,"This situation has been demonstrated many times during the last year cr more, and is rightly re garded as providing an excellent ba sis for the continuance of general business activity on a considerable scale, ising features of the business outlook, it is a striking fact that the year-end reviews and forecasts were unusually hesitant with respect to the probable trend cf affairs beyond the early months of the year.",no,,,,,,,,
1203,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-04-09,business outlook,http://www.loc.gov/resource/sn83045462/1926-04-09/ed-1/?sp=15,"V., April 9.\u2014\u201c1 r\u00bbm mi optimist on the business outlook.\"" Charles M.",yes,general_business,improve,na,na,vague,assertive,expert,Charles M.
1204,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-04-22,business outlook,http://www.loc.gov/resource/sn83045462/1926-04-22/ed-1/?sp=11,"But your SE Qt p Qfwflflf hanker must al\u00bbo know the j\u00a3E 5=5 \u00ab/ll r OllCCl general business outlook, the j3= money market and related Is fiscal details.",no,,,,,,,,
1205,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=25,"The first step for a business man \""hen adopting a budget is to estimate carefully what lie will receive during the next 12 months.",no,,,,,,,,
1206,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=25,fairly correct idea of how touch money is coming in.,no,,,,,,,,
1207,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-12-06,business outlook,http://www.loc.gov/resource/sn85060004/1925-12-06/ed-1/?sp=53,\u201cOne thing particularly noticeable in California was the extreme opti mism of the Moon and Diana distribu tor and dealer organization in regard to the business outlook for the next several months and this optimism is being steadily reflected in increased sales on these cars.,yes,general_business,improve,na,na,6,assertive,expert,na
1208,1925 Calm (control),control,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1926-03-14,business outlook,http://www.loc.gov/resource/sn92053739/1926-03-14/ed-1/?sp=4,"The addition of 43,000 men to the payrolls of Illinois industrial plants during the past week should be taken to mean that the business outlook for spring is unusually bright.",yes,general_business,improve,na,na,vague,assertive,journalist,na
1209,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-02-11,business outlook,http://www.loc.gov/resource/sn83045462/1926-02-11/ed-1/?sp=31,"N.W., /G-.l \\\\h diincton I) r S Without obligation on my part .J\u201d\""\u2019\u2019\u2019 /please furnish me with additional in (Main 1444) regarding the aecnrities of the The above statements /Penna-Resslyn Warehouse Company, which of fart are made as di- vou are offering for enle, rect representations and S the \""'Business Outlook'' and \""Earnings\"" as stated, we believe to h\u00bb NAME....' 1 true.",no,,,,,,,,
1210,1925 Calm (control),control,"the kennewick courier-reporter (kennewick, wash.) 1914-1938",washington,1925-07-23,business outlook,http://www.loc.gov/resource/sn87093042/1925-07-23/ed-1/?sp=4,The John DbWer Lumber Company is thankful for f the rosy business outlook and desires to state that this yard will .be in the best of shape to serve its customers during the coming busyseason.,no,,,,,,,,
1211,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1925-06-09,business outlook,http://www.loc.gov/resource/sn83045462/1925-06-09/ed-1/?sp=23,"{""/service/ndnp/dlc/batch_dlc_ellington_ver02/data/sn83045462/00280657591/1925060901/0506.xml"":{""full_text"":""BUSINESS OUTLOOK APPEARS BRIGHT Utility Concerns Making New Records \u2014Oil Indus try Extra Prosperous.",yes,general_business,improve,na,na,vague,hedged,journalist,na
1212,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1925-06-09,business outlook,http://www.loc.gov/resource/sn83045462/1925-06-09/ed-1/?sp=23,"The demand for heat and power is Insistent, and the program of expan sion of gas and electric plants will undoubtedly continue unchecked throughout the Summer months.",yes,general_business,improve,na,na,6,assertive,journalist,na
1213,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-05-15,business outlook,http://www.loc.gov/resource/sn85042243/1926-05-15/ed-1/?sp=2,"For God\u2019s sake, haven\u2019t I had enough trouble today Business Outlook Is Good, Says Hall D.",yes,general_business,improve,na,na,vague,assertive,expert,Hall D.
1214,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-05-15,business outlook,http://www.loc.gov/resource/sn85042243/1926-05-15/ed-1/?sp=2,"W\\ Kimball company, manufacturers o\u2019, pianos, _ phono graphs and pipe <rgans, has just re turned 'from an \u00ab*<tended trip through the northweste n part of the stale and reports ai excellent business outlook.",yes,general_business,improve,na,na,vague,assertive,expert,W Kimball
1215,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-05-15,business outlook,http://www.loc.gov/resource/sn85042243/1926-05-15/ed-1/?sp=2,"\u201cThe fact that the Kimball com pany is increasing its production 50 per cent this year indicates its con fidence in ihe public buying, and pay ing for, M per cent more instruments, and the indications throughout North Dakotr are that it will not be dis appointed in this territory,\u2019\u2019 Mr.",yes,general_business,improve,na,na,vague,hedged,expert,Mr.
1216,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1926-01-01,business outlook,http://www.loc.gov/resource/sn85060004/1926-01-01/ed-1/?sp=30,"OFFERS OPPORTUNITY FOR AMBITIOUS MEN San Antonio, ns well as all of Southwest Texas, is in the midst of an era of progress and development which has never before been equaled, and the business outlook is good.",no,,,,,,,,
1217,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1926-01-01,business outlook,http://www.loc.gov/resource/sn85060004/1926-01-01/ed-1/?sp=30,"San Antonio is the largest city in Texas, and all of the industries will be found here which go with a city of this size and population.",no,,,,,,,,
1218,1925 Calm (control),control,"the bozeman courier (bozeman, mont.) 1919-1954",montana,1925-07-15,return of prosperity,http://www.loc.gov/resource/sn86075113/1925-07-15/ed-1/?sp=12,j SHOW INCREASE l Returns to State Board of Equalization Indicate Return of Prosperity Helena.\u2014Indications that county assessments this year will reflect a decided return of prosperity to Mon tana are seen by the Montana Board of Equalization in the returns so far received.,yes,general_business,improve,na,na,vague,hedged,expert,Montana Board of Equalization
1219,1925 Calm (control),control,"the gordon journal (gordon, sheridan county, neb.) 1919-current",nebraska,1926-04-08,return of prosperity,http://www.loc.gov/resource/2023271005/1926-04-08/ed-1/?sp=4,"The seventh and eighth grades will take their final examinations on Thursday and Friday, of this week.",no,,,,,,,,
1220,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-12-11,return of prosperity,http://www.loc.gov/resource/sn85060004/1925-12-11/ed-1/?sp=1,"Shipments into Mexico at present exceed those coming out, indi cating, it is said, not only that the Mexican people are regaining their purchasing power through a return of prosperity, but also that business men lof this country are once more begin ning to develop Mexican markets.",no,,,,,,,,
1221,1925 Calm (control),control,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1926-01-28,return of prosperity,http://www.loc.gov/resource/sn84020645/1926-01-28/ed-1/?sp=3,"{""/service/ndnp/au/batch_au_ikenberry_ver01/data/sn84020645/00517018119/1926012801/0421.xml"":{""full_text"":""Roads In Hands of Receiver See Bright Ray In Return of Prosperity ONLY FIVE PLACED Increased Traffic i4 Expected to Result in Routing of Heavier Volume of Freight Over Lines WASHINGTON, D.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1222,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-04-26,return of prosperity,http://www.loc.gov/resource/sn83045462/1926-04-26/ed-1/?sp=2,Its duty Is to prepare) the program for an international economic confer ence at which it is Imped to lay down economic prlnctplea which will i\u00bbe help fill to a solution of the world eco nomic difficulties.,no,,,,,,,,
1223,1925 Calm (control),control,"the forrest city times and herald (forrest city, ark.) 1919-193?",arkansas,1925-08-13,return of prosperity,http://www.loc.gov/resource/sn90050367/1925-08-13/ed-1/?sp=1,"Lanier and will enter the abstract and title field about September 1, with offices adjoining the law office of Mr.",no,,,,,,,,
1224,1925 Calm (control),control,"the forrest city times and herald (forrest city, ark.) 1919-193?",arkansas,1925-08-13,return of prosperity,http://www.loc.gov/resource/sn90050367/1925-08-13/ed-1/?sp=1,Francis county lands will command high prices next year and there will be many transfers.,yes,prices,improve,up,na,12,assertive,unclear,na
1225,1925 Calm (control),control,"casper daily tribune (casper, wyo.) 1916-1931",wyoming,1925-11-07,return of prosperity,http://www.loc.gov/resource/sn86072160/1925-11-07/ed-1/?sp=2,"Bankers expected, in view of the fact ihat we are now in possession of one half of the money gold of the world, that we should be exporters of gold, but more than 525.1 it\u2022<>,t)()<i have just been shipped to this country.",yes,markets,improve,na,na,vague,hedged,expert,na
1226,1925 Calm (control),control,"putnam patriot (putnam, conn.) 1872-1962",connecticut,1926-01-15,return of prosperity,http://www.loc.gov/resource/sn84022396/1926-01-15/ed-1/?sp=1,"It seems self evident that if Putnam is to secure the necessary new indus tries to bring a return of prosperity something must be done to reduce the tax rate, and the logical way to reduce the rate under existing conditions, and a way that will not increase the burden of honest taxpayers, is to in crease the grand list by imposing a one hundred per cent valuation and equalizing ull property in the town on a hundred per cent basis.",no,,,,,,,,
1227,1925 Calm (control),control,"belt valley times (armington, mont.) 1894-1977",montana,1925-07-23,return of prosperity,http://www.loc.gov/resource/sn83025296/1925-07-23/ed-1/?sp=6,"Ham mond, of Helena, asserted hi* belief that the country was entering Into a cure and certain\"" return of prosperity and predicted a prosperous future.",yes,general_business,improve,na,na,vague,assertive,expert,Hammond
