claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
2476,1995 Calm (control),control,the new york times,,1995-04-26,economic recovery,https://www.nytimes.com/1995/04/26/opinion/mr-rubin-says-no.html,Mr. Rubin Says No
2477,1995 Calm (control),control,the new york times,,1995-03-07,economic recovery,https://www.nytimes.com/1995/03/07/nyregion/whitman-s-urban-agenda-outlines-self-help-program.html,Whitman's Urban Agenda Outlines Self-Help Program
2478,1995 Calm (control),control,the new york times,,1995-04-05,economic recovery,https://www.nytimes.com/1995/04/05/business/worldbusiness/IHT-bank-criticizes-eu-slowness-on-single-currency.html,"Bank Criticizes EU Slowness on Single Currency
The forerunner of the planned European central bank said Tuesday that, except for controlling inflation, members of the European Union had not done a good job of preparing for a single European currency..Nonetheless, the European Monetary Institute rev"
2479,1995 Calm (control),control,the new york times,,1995-05-23,economic downturn,https://www.nytimes.com/1995/05/23/us/switching-his-tactics-clinton-begins-preparing-proposal-for-balancing-the-budget.html,"Switching His Tactics, Clinton Begins Preparing Proposal for Balancing the Budget"
2480,1995 Calm (control),control,the new york times,,1995-05-05,economic slowdown,https://www.nytimes.com/1995/05/05/business/credit-markets-bonds-rally-a-second-day-with-yields-lowest-in-year.html,"CREDIT MARKETS; Bonds Rally a Second Day, With Yields Lowest in Year"
2481,1995 Calm (control),control,the new york times,,1995-05-14,economic recovery,https://www.nytimes.com/1995/05/14/nyregion/when-nikes-tread-on-the-guccis-will-fifth-ave-forsake-luxury-and-go-suburban.html,When Nikes Tread on the Guccis; Will Fifth Ave. Forsake Luxury And Go Suburban?
2482,1995 Calm (control),control,the new york times,,1995-09-03,economic outlook,https://www.nytimes.com/1995/09/03/business/investing-it-how-to-go-looking-for-mr-good-fund.html,"INVESTING IT;
How to Go Looking For Mr. Good Fund
INVESTING fads come and go, with everyone talking this summer about future technologies and computer stocks. Amid all the market chatter -- exchanged over cocktails, overheard on the train, whispered at museums -- people who have never put a dime in the stock market start to think about taking the plunge.

But tips on hot sectors do not make sound advice for a first purchase. Constrained by a small budget or restrained by limited financial experience, the beginner needs an all-weather investment, say a broad mutual fund, instead of a risky, high-flying technology stock."
2483,1995 Calm (control),control,the new york times,,1995-03-07,business conditions,https://www.nytimes.com/1995/03/07/business/worldbusiness/IHT-thinking-ahead-even-japan-needs-foreign-investment.html,"Thinking Ahead : Even Japan Needs Foreign Investment
In the scramble to join the global economy, nearly every country, rich or poor, is vying for foreign investment - not Mexican-style hot money, but the type that builds offices and factories..But one major player stands aloof. Japan is host to a smaller"
2484,1995 Calm (control),control,the new york times,,1995-08-18,economic outlook,https://www.nytimes.com/1995/08/18/business/business-digest-803795.html,BUSINESS DIGEST
2485,1995 Calm (control),control,the new york times,,1995-03-11,economic recovery,https://www.nytimes.com/1995/03/11/business/mexico-s-plan-drives-peso-up-18.html,Mexico's Plan Drives Peso Up 18%
2486,1995 Calm (control),control,the new york times,,1995-06-07,economic downturn,https://www.nytimes.com/1995/06/07/business/ibm-s-big-move-corporate-culture-suddenly-hostile-takeover-benevolent-act.html,"I.B.M.'S BIG MOVE: THE CORPORATE CULTURE; Suddenly, the Hostile Takeover Is a Benevolent Act"
2487,1995 Calm (control),control,the new york times,,1995-06-20,economic downturn,https://www.nytimes.com/1995/06/20/business/company-news-regional-banking-giants-on-the-line.html,COMPANY NEWS; Regional Banking Giants on the Line
2488,1995 Calm (control),control,the new york times,,1995-05-10,economic slowdown,https://www.nytimes.com/1995/05/10/business/business-digest-049395.html,BUSINESS DIGEST
2489,1995 Calm (control),control,the new york times,,1995-03-13,economic slowdown,https://www.nytimes.com/1995/03/13/us/top-fed-officials-not-enthusiastic-for-higher-rates.html,TOP FED OFFICIALS NOT ENTHUSIASTIC FOR HIGHER RATES
2490,1995 Calm (control),control,the new york times,,1995-06-19,economic slowdown,https://www.nytimes.com/1995/06/19/business/worldbusiness/IHT-markets-ponder-if-slowdown-is-real.html,"Markets Ponder if Slowdown Is Real
""Apprehensive"" is the key word in international bond and currency markets. Operators in both arenas have to decide whether the slowdown to near-zero U.S. growth in the second quarter is nothing more than an air pocket - implying no change in U."
2491,1995 Calm (control),control,the new york times,,1995-05-02,economic slowdown,https://www.nytimes.com/1995/05/02/business/income-savings-and-spending-rose-in-march.html,"Income, Savings and Spending Rose in March"
2492,1995 Calm (control),control,the new york times,,1995-03-14,economic downturn,https://www.nytimes.com/1995/03/14/business/market-place-the-dial-corporation-s-markets-and-management-prove-popular.html,Market Place; The Dial Corporation's markets and management prove popular.
2493,1995 Calm (control),control,the new york times,,1995-03-31,economic recovery,https://www.nytimes.com/1995/03/31/business/a-surprise-german-rate-cut-propels-the-dollar-up-by-2.html,A Surprise German Rate Cut Propels the Dollar Up by 2%
2494,1995 Calm (control),control,the new york times,,1995-04-26,economic recovery,https://www.nytimes.com/1995/04/26/IHT-as-recriminations-fly-finance-ministers-meet-in-tense-atmosphere-g7.html,"As Recriminations Fly, Finance Ministers Meet in ""Tense"" Atmosphere : G-7 Nations In Deep Split Over Plunge Of the Dollar
The world's seven richest industrial nations found themselves deeply divided Tuesday over what to do about the sinking American dollar..Although the Group of Seven finance ministers generally offer a united front as they attempt to shape policies for t"
2495,1995 Calm (control),control,the new york times,,1995-03-15,economic slowdown,https://www.nytimes.com/1995/03/15/business/weak-retail-sales-cheer-markets-sending-stocks-up.html,"Weak Retail Sales Cheer Markets, Sending Stocks Up"
2496,1995 Calm (control),control,the new york times,,1995-03-07,economic recovery,https://www.nytimes.com/1995/03/07/nyregion/metro-digest-701695.html,METRO DIGEST
2497,1995 Calm (control),control,the new york times,,1995-04-02,economists expect,https://www.nytimes.com/1995/04/02/business/market-timimg.html,MARKET TIMIMG
2498,1995 Calm (control),control,the new york times,,1995-03-17,economic slowdown,https://www.nytimes.com/1995/03/17/business/currency-markets-dollar-rebounds-somewhat-aided-by-us-bond-rally.html,CURRENCY MARKETS; Dollar Rebounds Somewhat Aided by U.S. Bond Rally
2499,1995 Calm (control),control,the new york times,,1995-03-17,economic slowdown,https://www.nytimes.com/1995/03/17/business/consumer-prices-up-0.3-data-point-to-a-slowdown.html,Consumer Prices Up 0.3%; Data Point to a Slowdown
2500,2005 Calm (control),control,the new york times,,2005-08-17,economists expect,https://www.nytimes.com/2005/08/17/business/wholesale-inflation-spiked-on-higher-gas-prices.html,"Wholesale Inflation Spiked on Higher Gas Prices
The report indicated that businesses are still shielding consumers from the full brunt of higher energy costs."
2501,2005 Calm (control),control,the new york times,,2005-03-02,economic recovery,https://www.nytimes.com/2005/03/02/business/worldbusiness/german-jobless-level-at-52-million.html,German jobless level at 5.2 million
2502,2005 Calm (control),control,the new york times,,2005-07-21,economists expect,https://www.nytimes.com/2005/07/21/business/worldbusiness/china-says-it-will-no-longer-peg-its-currency-to-the.html,"China Says It Will No Longer Peg Its Currency to the U.S. Dollar
China bowed to months of pressure by revaluing the yuan by 2.1 percent and abandoning the currency's decade-old peg against the dollar."
2503,2005 Calm (control),control,the new york times,,2005-08-17,economic outlook,https://www.nytimes.com/2005/08/17/world/asia/thaksins-luster-is-starting-to-dim.html,Thaksin's luster is starting to dim
2504,2005 Calm (control),control,the new york times,,2005-09-21,economic recovery,https://www.nytimes.com/2005/09/21/business/worldbusiness/currencies-storm-fears-negate-dollars-postfed-rally.html,Currencies: Storm fears negate dollar's post-Fed rally
2505,2005 Calm (control),control,the new york times,,2005-07-28,economic slowdown,https://www.nytimes.com/2005/07/28/business/stock-indicators-post-moderate-increases.html,"Stock Indicators Post Moderate Increases
Stocks rise moderately as investors view Federal Reserve's positive report on economy; Dow Jones industrial average rises 57.32, to 10,637.09; graph; Standard & Poor's 500-stock index rises 5.63, to 1,236.79; Nasdaq composite index rises 10.23, to 2,186.22; price of 10-year Treasury note falls to 98 30/32; yield rises to 4.26 percent; table of other key rates (M)"
2506,2005 Calm (control),control,the new york times,,2005-03-30,economic downturn,https://www.nytimes.com/2005/03/30/arts/artsspecial/want-to-get-big-not-so-fast-he-says.html,"Want to Get Big? Not So Fast, He Says
Interview with Adrian Ellis, founder of AEA Consulting, which advises museums and other arts organizations on fund-raising, strategic planning and whether, when and how to grow bigger; he notes current widespread urge to enlarge, and describes potential pitfalls; says primary risk associated with expansion is its affect on museum's core mission--exhibiting, curating and acquiring art; says overbuilt sectors lead to misallocation of resources; photo; chart (M)"
2507,2005 Calm (control),control,the new york times,,2005-08-05,economists expect,https://www.nytimes.com/2005/08/05/business/markets-fall-on-higher-oil-and-sluggish-retail-sales.html,"Markets Fall on Higher Oil and Sluggish Retail Sales
Stocks tumbled on disappointing retail sales and a rise in oil prices yesterday as investors, worried about oil's impact on consumer spending, took profits from the market's July rally.      The Dow Jones industrial average fell 87.49 points, or 0.82 percent, to 10,610.10. Broader stock indicators also lost ground. The Standard & Poor's 500-stock index dropped 9.18 points, or 0.74 percent, to 1,235.86. The Nasdaq composite index lost 25.49 points, or 1.15 percent, to 2,191.32."
2508,2005 Calm (control),control,the new york times,,2005-07-23,economic outlook,https://www.nytimes.com/2005/07/23/your-money/market-watch-banks-offering-cheaper-money-are-storing-up-trouble.html,Market watch: Banks offering cheaper money are storing up trouble
2509,2005 Calm (control),control,the new york times,,2005-09-02,economists expect,https://www.nytimes.com/2005/09/02/business/economy-added-169000-jobs-in-august-jobless-rate-fell-to-49.html,"Economy Added 169,000 Jobs in August; Jobless Rate Fell to 4.9%
The Labor Department said Hurricane Katrina did not impact the job tally since it hit the Gulf Coast after the government had surveyed employers."
2510,2005 Calm (control),control,the new york times,,2005-09-10,economic slowdown,https://www.nytimes.com/2005/09/10/business/looking-beyond-floodwaters-and-seeing-red-ink.html,"Looking Beyond Floodwaters and Seeing Red Ink
HURRICANE KATRINA'S effect on the Gulf Coast is distressingly clear. Its damage to the United States economy just started to come into focus this week. The hurricane seems certain to rank as the costliest, if not the deadliest, natural disaster in the nation's history, and economists say that it is likely to affect economic growth, interest rates, insurance premiums, energy costs and taxes throughout the country."
2511,2005 Calm (control),control,the new york times,,2005-09-16,business conditions,https://www.nytimes.com/2005/09/16/business/worldbusiness/currencies-economic-data-help-dollar-stay-higher.html,Currencies: Economic data help dollar stay higher
2512,2005 Calm (control),control,the new york times,,2005-04-14,economic outlook,https://www.nytimes.com/2005/04/14/business/worldbusiness/imf-sees-world-economy-set-for-more-growth.html,IMF sees world economy set for more growth
2513,2005 Calm (control),control,the new york times,,2005-07-27,economic downturn,https://www.nytimes.com/2005/07/27/business/worldbusiness/china-bars-new-movesfor-yuan-anytime-soon.html,China bars new movesfor yuan anytime soon
